genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	start	end	strand	na_length	gene	product	plfam_id	pgfam_id
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.490	RUMHYD_03807	415691	416428	+	738		tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223)	PLF_572511_00003468	PGF_05969969
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.491	RUMHYD_03808	416450	417292	+	843		16S rRNA (cytidine(1402)-2'-O)-methyltransferase (EC 2.1.1.198)	PLF_572511_00000117	PGF_03215471
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.492	RUMHYD_03809	417486	417623	+	138		hypothetical protein	PLF_572511_00026879	PGF_05921182
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.493	RUMHYD_03810	417806	418958	+	1153		DNA gyrase subunit B (EC 5.99.1.3)	PLF_572511_00000145	PGF_06703483
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.27		418959	419170	+	212		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.494	RUMHYD_03811	419171	419980	+	810		DNA gyrase subunit B (EC 5.99.1.3)	PLF_572511_00000145	PGF_06703483
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.495	RUMHYD_03812	420018	422522	+	2505	gyrA	DNA gyrase subunit A (EC 5.99.1.3)	PLF_572511_00000143	PGF_03272313
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.496	RUMHYD_03813	422528	423073	+	546		hypothetical protein	PLF_572511_00006082	PGF_00940944
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.497	RUMHYD_03814	423274	424116	+	843		Fumarate hydratase class I, alpha region (EC 4.2.1.2); L(+)-tartrate dehydratase alpha subunit (EC 4.2.1.32)	PLF_572511_00001767	PGF_00006457
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.498	RUMHYD_03815	424130	424684	+	555		Fumarate hydratase class I, beta region (EC 4.2.1.2); L(+)-tartrate dehydratase beta subunit (EC 4.2.1.32)	PLF_572511_00000767	PGF_00947647
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.499	RUMHYD_03816	424681	425394	+	714		Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	PLF_572511_00014453	PGF_04252606
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.28		425750	426749	+	1000		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.501	RUMHYD_03817	426934	427062	-	129		hypothetical protein	PLF_572511_00027457	PGF_05296602
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.502	RUMHYD_03818	427253	427756	+	504		hypothetical protein	PLF_572511_00028016	PGF_04380511
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.503	RUMHYD_03819	427901	428308	+	408		Peroxide stress regulator PerR, FUR family	PLF_572511_00000413	PGF_00031568
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.504	RUMHYD_03820	428475	429017	+	543		Reverse rubrerythrin	PLF_572511_00000031	PGF_02930287
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.505	RUMHYD_03821	429237	429383	-	147		hypothetical protein	PLF_572511_00026001	PGF_04247864
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.506	RUMHYD_03822	429436	430128	+	693		N-acetylmannosamine-6-phosphate 2-epimerase (EC 5.1.3.9)	PLF_572511_00000811	PGF_02230495
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.507	RUMHYD_03823	430199	431119	+	921		N-acetylneuraminate lyase (EC 4.1.3.3)	PLF_572511_00000407	PGF_00023919
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.508	RUMHYD_03824	431144	432655	+	1512		Predicted sialic acid transporter	PLF_572511_00003780	PGF_00036306
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.509	RUMHYD_03825	432773	433228	+	456		hypothetical protein	PLF_572511_00006494	PGF_00244395
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.510	RUMHYD_03826	433240	433732	+	493		N-acetylmannosamine kinase (EC 2.7.1.60)	PLF_572511_00001012	PGF_03186495
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.29		433733	433831	+	99		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.511	RUMHYD_03827	433834	434202	+	369		N-acetylmannosamine kinase (EC 2.7.1.60)	PLF_572511_00001012	PGF_03186495
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.512	RUMHYD_03828	434235	435077	+	843		Sialic acid utilization regulator, RpiR family	PLF_572511_00002746	PGF_02146256
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.513	RUMHYD_03829	435193	436344	-	1152		hypothetical protein	PLF_572511_00025924	PGF_05488540
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.514	RUMHYD_03830	436532	439668	-	3137	mfd	Transcription-repair coupling factor	PLF_572511_00001485	PGF_08675943
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.30		439669	439688	+	20		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.515	RUMHYD_03831	439689	439893	-	205		hypothetical protein	PLF_572511_00028954	PGF_04390003
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.516	RUMHYD_03832	439899	440483	-	585	pth	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	PLF_572511_00000824	PGF_04788810
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.517	RUMHYD_03833	440501	441448	-	948		COG0523: Putative GTPases (G3E family)	PLF_572511_00000393	PGF_00415235
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.518	RUMHYD_03834	441459	442628	-	1170		Metal chaperone, involved in Zn homeostasis	PLF_572511_00000279	PGF_01258559
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.519	RUMHYD_03835	443025	444287	-	1263	glyA	Serine hydroxymethyltransferase (EC 2.1.2.1)	PLF_572511_00023032	PGF_05622318
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.520	RUMHYD_03836	444338	445693	-	1356	agcS	Putative sodium/proton-dependent alanine carrier protein YrbD	PLF_572511_00042828	PGF_03111291
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.521	RUMHYD_03837	445755	445877	+	123		hypothetical protein	PLF_572511_00027919	PGF_04453019
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.522	RUMHYD_03838	445939	446631	-	693		hypothetical protein	PLF_572511_00018461	PGF_07618492
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.523	RUMHYD_03839	446628	448130	-	1503		hypothetical protein	PLF_572511_00045202	PGF_09998553
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.524	RUMHYD_03840	448435	448668	-	234		hypothetical protein	PLF_572511_00000914	PGF_00161148
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.525	RUMHYD_03841	448804	450690	-	1887	glgB	1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)	PLF_572511_00000020	PGF_09031534
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.526	RUMHYD_03842	450705	450969	-	265		hypothetical protein	PLF_572511_00026713	PGF_06058076
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.31		450970	451358	+	389		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.527	RUMHYD_03843	451359	452042	-	684		Neopullulanase (EC 3.2.1.135)	PLF_572511_00002606	PGF_02633300
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.528	RUMHYD_03844	452182	452469	-	288		hypothetical protein	PLF_572511_00032692	PGF_05900067
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.529	RUMHYD_03845	452496	453731	-	1236		Peptidoglycan N-acetylglucosamine deacetylase (EC 3.5.1.-)	PLF_572511_00003750	PGF_03589817
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.530	RUMHYD_03846	453810	454874	-	1065	nagA	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	PLF_572511_00023407	PGF_04282519
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.32		455042	455158	+	117		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.532	RUMHYD_03847	455341	455808	-	468		tRNA proofreading protein STM4549	PLF_572511_00022888	PGF_07763181
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.533	RUMHYD_03848	455878	456534	-	657		LrgA-associated membrane protein LrgB	PLF_572511_00005589	PGF_00017655
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.534	RUMHYD_03849	456509	456922	-	414		Antiholin-like protein LrgA	PLF_572511_00007931	PGF_01151115
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.535	RUMHYD_03850	457281	457910	-	630	upp	Uracil phosphoribosyltransferase (EC 2.4.2.9)	PLF_572511_00014699	PGF_00403095
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.536	RUMHYD_03851	458030	459385	-	1356	agcS	Na(+)-linked D-alanine glycine permease	PLF_572511_00038591	PGF_00025181
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.537	RUMHYD_03852	459460	459678	-	219		hypothetical protein	PLF_572511_00027553	PGF_04129862
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	misc_feature	fig|476272.21.misc_feature.1		459700	459796	-	97		glycine riboswitch		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.538		459793	459909	-	117		hypothetical protein	PLF_572511_00033747	PGF_05976385
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.539	RUMHYD_03853	459937	460389	-	453		Transcriptional regulator, AsnC family	PLF_572511_00012854	PGF_01656966
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.540	RUMHYD_03854	460449	460571	-	123		hypothetical protein	PLF_572511_00034472	PGF_05818232
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.541	RUMHYD_03855	460669	461364	-	696		hypothetical protein	PLF_572511_00025801	PGF_05996183
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.542	RUMHYD_03856	461380	461571	-	192		hypothetical protein	PLF_572511_00007376	PGF_00941553
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.543	RUMHYD_03858	461620	461736	-	117		hypothetical protein	PLF_572511_00032657	PGF_04067606
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.544	RUMHYD_03857	461758	462903	+	1146		FIG01032041: hypothetical protein	PLF_572511_00001707	PGF_00001423
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.545		462920	463204	-	285		hypothetical protein	PLF_572511_00026881	PGF_06324602
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.546	RUMHYD_03859	463214	463342	-	129		hypothetical protein	PLF_572511_00028131	PGF_06387266
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.547	RUMHYD_03860	463344	464603	-	1260		Uracil permease @ Uracil:proton symporter UraA	PLF_572511_00000878	PGF_00066935
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.548	RUMHYD_03861	464758	465744	-	987	msrB	Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11) / Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12)	PLF_572511_00010576	PGF_00030662
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.549	RUMHYD_03862	465821	466738	-	918		hypothetical protein	PLF_572511_00035648	PGF_04647915
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.550	RUMHYD_03863	466958	467440	-	483		hypothetical protein	PLF_572511_00029641	PGF_04503506
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.551	RUMHYD_03864	467437	468066	-	630		hypothetical protein	PLF_572511_00032971	PGF_03011376
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.552	RUMHYD_03865	468082	469248	-	1167		hypothetical protein	PLF_572511_00035201	PGF_05526659
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.553	RUMHYD_03866	469360	469485	-	126		hypothetical protein	PLF_572511_00026295	PGF_05414232
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.554	RUMHYD_03867	469624	470592	-	969	pdxB	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	PLF_572511_00000957	PGF_00012987
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.555	RUMHYD_03868	470602	472134	-	1533		Xylulose kinase (EC 2.7.1.17)	PLF_572511_00035961	PGF_07639199
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.556	RUMHYD_03869	472173	473015	-	843		hypothetical protein	PLF_572511_00018073	PGF_00080777
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.557	RUMHYD_03870	473073	474110	-	1038		hypothetical protein	PLF_572511_00017799	PGF_00298989
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	gap	fig|476272.21.gap.33		474295	474520	+	226		undefind gap		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.559	RUMHYD_03871	474587	476059	-	1473		Carbon starvation protein A	PLF_572511_00044623	PGF_00416506
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.560	RUMHYD_03872	476442	477350	+	909		hypothetical protein	PLF_572511_00032766	PGF_08245301
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.561	RUMHYD_03873	477355	479136	+	1782		Nitric oxide reductase activation protein NorD	PLF_572511_00036186	PGF_00025756
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.562	RUMHYD_03874	479133	479981	-	849		hypothetical protein	PLF_572511_00018191	PGF_00237006
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.563	RUMHYD_03876	480271	480405	-	135		hypothetical protein	PLF_572511_00026618	PGF_05409469
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.564	RUMHYD_03875	480451	481407	+	957		hypothetical protein	PLF_572511_00028225	PGF_04709381
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.565	RUMHYD_03877	481527	482645	+	1119		Ribose ABC transporter, substrate-binding protein RbsB (TC 3.A.1.2.1)	PLF_572511_00030718	PGF_12669939
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.566	RUMHYD_03878	482775	484268	+	1494		hypothetical protein	PLF_572511_00036174	PGF_10499455
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.567	RUMHYD_03879	484265	485239	+	975		ABC transporter, permease protein (cluster 2, ribose/xylose/arabinose/galactose)	PLF_572511_00035970	PGF_10234027
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.568	RUMHYD_03880	485369	485680	+	312		Thioredoxin	PLF_572511_00023932	PGF_10345259
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.569	RUMHYD_03881	485737	486621	-	885		hypothetical protein	PLF_572511_00032421	PGF_06143090
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.570	RUMHYD_03882	486618	487454	-	837		hypothetical protein	PLF_572511_00044453	PGF_10439707
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.571	RUMHYD_03883	487447	488361	-	915		Efflux ABC transporter, ATP-binding protein	PLF_572511_00043056	PGF_00884706
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.572	RUMHYD_03884	488451	488639	-	189		Two-component transcriptional response regulator, OmpR family	PLF_572511_00001221	PGF_07420062
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.573	RUMHYD_03885	488639	489115	-	477		hypothetical protein	PLF_572511_00014384	PGF_03095278
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.574	RUMHYD_03886	489141	490136	-	996		hypothetical protein	PLF_572511_00028353	PGF_06502701
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.575	RUMHYD_03887	490489	490821	+	333		hypothetical protein	PLF_572511_00035320	PGF_06579126
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.576	RUMHYD_03888	490889	491827	-	939		Pyruvate formate-lyase activating enzyme (EC 1.97.1.4)	PLF_572511_00028933	PGF_08333365
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.577	RUMHYD_03889	491837	492094	-	258		hypothetical protein	PLF_572511_00030784	PGF_04102394
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.578	RUMHYD_03890	492114	494807	-	2694		4-hydroxyphenylacetate decarboxylase, large subunit (EC 4.1.1.83)	PLF_572511_00034907	PGF_03017798
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.579	RUMHYD_03891	494868	495428	-	561		hypothetical protein	PLF_572511_00036618	PGF_04528648
476272.21	Blautia hydrogenotrophica DSM 10507	GG657688	PATRIC	CDS	fig|476272.21.peg.580	RUMHYD_03892	495512	495637	-	126		hypothetical protein	PLF_572511_00032692	PGF_05900067
476272.21	Blautia hydrogenotrophica DSM 10507	GG657689	PATRIC	CDS	fig|476272.21.peg.37		3	821	-	819		Sugar diacid utilization regulator SdaR	PLF_572511_00000333	PGF_12725847
476272.21	Blautia hydrogenotrophica DSM 10507	GG657690	PATRIC	CDS	fig|476272.21.peg.35		2	88	+	87		hypothetical protein	PLF_572511_00028466	PGF_04899870
476272.21	Blautia hydrogenotrophica DSM 10507	GG657690	PATRIC	CDS	fig|476272.21.peg.36	RUMHYD_03894	103	1092	+	990	pdxB	D-lactate dehydrogenase (EC 1.1.1.28)	PLF_572511_00001662	PGF_06713057
476272.21	Blautia hydrogenotrophica DSM 10507	GG657691	PATRIC	CDS	fig|476272.21.peg.32		1	117	-	117		hypothetical protein	PLF_572511_00031107	PGF_04718264
476272.21	Blautia hydrogenotrophica DSM 10507	GG657691	PATRIC	CDS	fig|476272.21.peg.33	RUMHYD_03895	136	780	-	645		Galactoside O-acetyltransferase (EC 2.3.1.18)	PLF_572511_00044493	PGF_00660064
476272.21	Blautia hydrogenotrophica DSM 10507	GG657691	PATRIC	CDS	fig|476272.21.peg.34	RUMHYD_03896	798	1064	-	267		hypothetical protein	PLF_572511_00030964	PGF_05035332
476272.21	Blautia hydrogenotrophica DSM 10507	GG657692	PATRIC	CDS	fig|476272.21.peg.30		2	640	-	639		hypothetical protein	PLF_572511_00036485	PGF_08225224
476272.21	Blautia hydrogenotrophica DSM 10507	GG657692	PATRIC	CDS	fig|476272.21.peg.31	RUMHYD_03898	809	937	-	129		hypothetical protein	PLF_572511_00025238	PGF_06722675
476272.21	Blautia hydrogenotrophica DSM 10507	GG657693	PATRIC	CDS	fig|476272.21.peg.27	RUMHYD_03899	2	406	+	405		hypothetical protein	PLF_572511_00034773	PGF_04342012
476272.21	Blautia hydrogenotrophica DSM 10507	GG657693	PATRIC	CDS	fig|476272.21.peg.28	RUMHYD_03900	403	822	+	420		hypothetical protein	PLF_572511_00026594	PGF_05665489
476272.21	Blautia hydrogenotrophica DSM 10507	GG657693	PATRIC	CDS	fig|476272.21.peg.29	RUMHYD_03901	819	1250	+	432		hypothetical protein	PLF_572511_00024276	PGF_06103086
476272.21	Blautia hydrogenotrophica DSM 10507	GG657694	PATRIC	misc_RNA	fig|476272.21.rna.8	RUMHYD_03902	1	117	-	117		5S ribosomal RNA		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657694	PATRIC	rRNA	fig|476272.21.rna.9	RUMHYD_03903	259	1799	-	1541		SSU rRNA ## 16S rRNA, small subunit ribosomal RNA		
476272.21	Blautia hydrogenotrophica DSM 10507	GG657695	PATRIC	CDS	fig|476272.21.peg.25	RUMHYD_03904	1	426	-	426		Acetyl-CoA synthase corrinoid iron-sulfur protein, large subunit	PLF_572511_00000669	PGF_00025940
476272.21	Blautia hydrogenotrophica DSM 10507	GG657695	PATRIC	CDS	fig|476272.21.peg.26	RUMHYD_03905	454	603	-	150		hypothetical protein	PLF_572511_00027872	PGF_06297393
476272.21	Blautia hydrogenotrophica DSM 10507	GG657696	PATRIC	CDS	fig|476272.21.peg.23		2	94	-	93		hypothetical protein	PLF_572511_00025129	PGF_04329157
476272.21	Blautia hydrogenotrophica DSM 10507	GG657696	PATRIC	CDS	fig|476272.21.peg.24	RUMHYD_03906	94	1641	-	1548		Protein translocase subunit SecA	PLF_572511_00000059	PGF_10049811
476272.21	Blautia hydrogenotrophica DSM 10507	GG657697	PATRIC	CDS	fig|476272.21.peg.21	RUMHYD_03907	139	711	+	573		Transcriptional regulator, AcrR family	PLF_572511_00034452	PGF_07182652
476272.21	Blautia hydrogenotrophica DSM 10507	GG657697	PATRIC	CDS	fig|476272.21.peg.22	RUMHYD_03908	789	1013	+	225		hypothetical protein	PLF_572511_00036301	PGF_08225224
